#element,configuration,UUID
Pb,XO,4e36aa8f-132f-4d05-8d9e-7ce1b18e4a24
Pb,XO2,f713a22c-66ee-4808-acfe-33eed3024723
Pb,XO3,0c38e3b8-5edf-420b-adf7-ca0c897e2e54
Pd,X2O,51398063-a7dd-44c5-9c92-f8d7259976f9
Pd,X2O3,3ad16682-6e39-416a-9295-9fd5ab0e35a6
Pd,X2O5,5aa5e884-67f9-496e-bf9c-9fc6c248043e
Pd,XO,3c8459b6-6799-402d-94a6-3e9b1b81e389
Pd,XO2,50e75aae-53e5-46c7-8ce1-fd3f5ce66628
Pd,XO3,cd18e7e8-2c92-4c85-989e-dde56c9c18a2
Pm,X2O,8526692f-f412-4f5c-a217-74cfb798db37
Pm,X2O3,84d5fb9d-6bb9-4838-b0af-9a6a735ed707
Pm,X2O5,a410ff34-b5da-493f-9562-d02dc0bebb2d
Pm,XO,dfafab29-4c1c-4b98-970d-fb729c77fd7f
Pm,XO2,fc1fbdbd-ece9-46b9-ad35-fd6e70256f96
Pm,XO3,df28af40-704c-4f77-bab8-6bdd54953100
Po,X2O,a2589d76-4698-4c7e-8e52-ebdfc92e38d7
Po,X2O3,2170895b-b945-4599-81f6-e8f1aa3aa076
Po,X2O5,03b91dbd-567a-4799-a25b-6f5a39311fbc
Po,XO,50b1f1a2-cf15-4c6d-bb3d-dae8c81258c4
Po,XO2,e9d91bf2-cc93-4dcc-8875-295f91a3d5c6
Po,XO3,a25fc3c2-9d70-4edb-a3f5-d3aba976905e
Pr,X2O,74d3cf16-1c57-4c03-b2f6-57875aa2d234
Pr,X2O3,5e903ec5-6fdd-4855-8670-8de00b521167
Pr,X2O5,e81cd2eb-b3a0-4d7d-b0e1-3227c718624d
Pr,XO,4ee9cd0a-7908-4e7a-8171-157bf6fb55f1
Pr,XO2,73486a00-a414-4e46-a0f2-dc342ced2fb0
Pr,XO3,4ca49019-47ca-4c72-977e-4bdaca217870
Pt,X2O,25d55993-8913-4808-adcc-a9a23c6ebc79
Pt,X2O3,3ba6d7b4-8b2c-45bd-abeb-92dce511aa21
Pt,X2O5,2b46db80-3922-4a8c-8fad-169e12970adc
Pt,XO,c970c339-3bed-41b9-950c-502eb9f007e5
Pt,XO2,7326c520-124c-41f6-a5f6-80c63cdab03e
Pt,XO3,fdc60d45-b6de-4230-93d8-45aa39365c0a
Pu,X2O,54ccbb4e-f76b-4ab8-bf2a-ad385d7f7fa9
Pu,X2O3,86e85d9b-1575-4630-89ea-f58c0a3716d8
Pu,X2O5,84858eae-30a2-485d-9925-7e7b2fb0e148
Pu,XO,9ffa4c1d-d8e8-4b23-812c-32bc3748a89e
Pu,XO2,f492977f-6070-4e58-aa05-5f4d5bd83bd5
Pu,XO3,83076cdf-5e4e-461c-86c9-be981e5514dd
Ra,X2O,043d0f37-7f5b-400b-95ff-f9f0b6e9b341
Ra,X2O3,7fea8c01-07cc-4dd6-869c-8e4f02f2371e
Ra,X2O5,8aba9c23-ffe0-425e-bdb1-eb580d6ad958
Ra,XO,cbef0eba-75f4-43a0-b03f-b8c849bf9e1c
Ra,XO2,5533ae8a-d839-4693-8a42-a2bf9633e8a6
Ra,XO3,72dc9f6e-374e-4c0f-b5e3-f14d1eb19771
Rb,X2O,717dfdaa-06fb-4671-abde-6e20328d6054
Rb,X2O3,37a047c9-41ed-42e7-b17d-07e022f1a10a
Rb,X2O5,2cd377c2-5fd9-4fb3-bf1b-ab21507e2a0b
Rb,XO,9e352723-f4ac-4d2c-8928-b48cda4df1d6
Rb,XO2,e4a9c1f7-c4d6-4997-8fa4-754d6e2e36b9
Rb,XO3,95b32cda-ccf5-44a7-aa5a-d707ffbb5f2d
Re,X2O,2b2f5283-2445-4d1f-a4e5-6f8a42fce402
Re,X2O3,51106cbb-4296-41c4-ac66-f2e26face712
Re,X2O5,222377e0-a0da-4eaf-92f4-3909910a7de8
Re,XO,4f415d0d-0ba6-43f4-82cb-b3307da168c4
Re,XO2,5c38d9d6-fd50-4eb5-9071-46d34c846374
Re,XO3,3e2b7b41-6b81-4752-8db0-3235c43eaa9f
Rh,X2O,d5c1a584-3c38-44e0-8bf8-8e4d204cc0c7
Rh,X2O3,8963a6e5-a6fc-4d6a-823f-1c89c1e89075
Rh,X2O5,de875e91-77d1-4338-839b-8ba79fb1e19c
Rh,XO,2b994353-1bf8-40d8-8f71-31342de675c7
Rh,XO2,6811e7df-f1e5-4043-a6ec-5b269d883b27
Rh,XO3,6a643e29-6fa2-4cdb-bfe0-f6abf93d2d21
Rn,X2O,f4ffcf1f-035e-4d43-ad18-5a34580d6f69
Rn,X2O3,b81e9b9d-0efd-4b90-8680-8e5b9ec1fff4
Rn,X2O5,956e5967-8ff3-44bb-b11d-7a5953b36707
Rn,XO,835d1af2-065d-4ae5-81d9-ebeb5fd7b5bd
Rn,XO2,aaf557e6-6944-4bac-8f74-dd486e789eb5
Rn,XO3,69e623b8-02f5-4987-95db-23dfbb45d17c
Ru,X2O,6d8a485d-0006-48fa-85a1-e24019ea8653
Ru,X2O3,bbc7389b-0ec5-47a5-881c-91385f7992dc
Ru,X2O5,d16987b1-3cf6-4845-bf83-e53ca343bf77
Ru,XO,78cf4422-617c-4450-84b6-3e9a5ad93b9e
Ru,XO2,21d1434f-a3b9-439a-991e-6fbe16a934a4
Ru,XO3,a3a71c6b-a9b5-4332-b206-529b64af127d
S,X2O,d64220aa-3e20-4663-9245-a916647da5e7
S,X2O3,e0e466be-9f9e-4974-98ff-75950e598701
S,X2O5,50f2eba5-5372-4b0d-9ad0-ba8556843962
S,XO,6b1b9f03-095e-4484-9bc4-e7477158170f
S,XO2,e3bd0f98-3eeb-45fd-aac4-0566e5566109
S,XO3,a16e5024-16e5-43cf-926a-b48ef8040cab
Sb,X2O,a67746f8-cab8-4806-865a-03693194d8fa
Sb,X2O3,ec87a58c-9bd3-4c15-8398-21c1d984dcb9
Sb,X2O5,4bca8e8f-dfcd-43b2-8bbd-0d9cf0768b6e
Sb,XO,6f1abe3b-5bcc-42aa-b9ae-bddd00bec44f
Sb,XO2,15092468-ed91-4c74-bd5c-ee85e8e80e6a
Sb,XO3,820f5393-3cb7-4624-858a-8f399da03630
Sc,X2O,4744252a-ea4a-4c6a-8dcd-a3455f8485bc
Sc,X2O3,0ff88f68-37c9-43c3-891f-2580ace61c21
Sc,X2O5,354f78d9-c047-4030-8ab2-72119f9f4d9c
Sc,XO,93919ae7-379c-4bd4-8b84-f3a04d195d3b
Sc,XO2,8b0c913e-2f1b-47ad-9e4d-7a9a205abc76
Sc,XO3,d2950844-95bb-4f68-8893-3fa066d033be
Se,X2O,d0b6003d-9f2c-415a-a716-f240a034d314
Se,X2O3,b6508eb2-105e-4045-a9bb-db2f9b4a7b52
Se,X2O5,ff0bbd7e-cc53-477d-9eac-eccafed03578
Se,XO,e3e0171f-bd79-4872-bc5b-e11d6c2503f7
Se,XO2,a5e41fe2-213a-4880-af64-a54b1f8b36f0
Se,XO3,5d62d934-b802-4c66-af34-40f46a9096e1
Si,X2O,244d0c41-cafc-4d2e-9c12-aafd2edea7db
Si,X2O3,3cb727cc-be9c-46d8-9150-9d39a2bc6287
Si,X2O5,6bd5dc41-e81a-4d78-b408-e7c62d00ca71
Si,XO,52671be7-56eb-448c-8bc6-4f9cb9c1b93e
Si,XO2,f7948fae-4643-4748-81da-12ea880f8180
Si,XO3,c97744dd-58f4-4b25-a4bf-25bcd2a34cef
Sm,X2O,76ab7c48-cc74-4373-9944-17527ea1f3ee
Sm,X2O3,95234097-f742-4e0e-a1f1-1c0e95972593
Sm,X2O5,2512b554-08a9-4ae1-8053-0acc5f3143c9
Sm,XO,e2974acf-7100-4eab-aed0-ad957ccebe47
Sm,XO2,d33096c5-b0f0-4543-bdab-dde6024f32a5
Sm,XO3,3be4c942-7335-4573-bfe0-a90b84379ade
Sn,X2O,69f0d790-c2b4-4e77-9533-07d698d53915
Sn,X2O3,e4a7c3fa-f6b0-4c30-9a2e-e041ad20553b
Sn,X2O5,86471440-cb22-453e-922a-c0d2d76bcac5
Sn,XO,410f0274-397a-4a5c-93d2-91eb756b4201
Sn,XO2,a10d85bd-a2b3-4c3e-bcc9-47b8369bfc77
Sn,XO3,de6045b0-252b-4fd6-acb8-c80529c3dff3
Sr,X2O,41b39d74-b717-49d3-8f0d-380f09ff4ac6
Sr,X2O3,d30c758a-e287-4fc8-87e0-77fd1fc4acff
Sr,X2O5,b0bc2ab1-42bc-423a-8a2b-9e4f65cb172b
Sr,XO,376c095d-8858-4475-bb6b-da232e1ffd3f
Sr,XO2,3e184464-a712-4550-80b2-70b4b61d8e76
Sr,XO3,55a4dbcb-0a73-4e68-b086-732753610ac0
Ta,X2O,20d26503-4c16-441a-83c9-8bb692871fdc
Ta,X2O3,c6f4b20c-786d-4cdf-983f-b1969987a9a5
Ta,X2O5,505f7ac9-13df-4273-9824-76a17a144d41
Ta,XO,3acba5a1-aaf7-4155-b560-bd33e37b2212
Ta,XO2,a2ee26ff-95fc-42eb-b431-8d18f7dc950e
Ta,XO3,84de3b8e-dd95-45f0-bd98-5dd083887559
Tb,X2O,31130102-8c2f-4b22-b561-256405541740
Tb,X2O3,593c199a-0bd4-4ae7-94d2-6c40fcaaf19b
Tb,X2O5,bef8ffac-d5f2-4a71-9df5-7be96124101a
Tb,XO,b6d032b2-8d21-44c9-bb98-fe2b1efac04c
Tb,XO2,9e021c92-13e8-406c-91d9-3672dfaf8d22
Tb,XO3,1e11df98-3101-4721-b3b1-6f824db5e697
Tc,X2O,fe7a4021-66f0-4447-bc0d-78abe0cd04cc
Tc,X2O3,6b50cb3d-3713-4628-83ad-18ab252d7c24
Tc,X2O5,de3d786f-bfe7-4a24-9934-5e279171adbf
Tc,XO,6918c1ed-9dbc-4d53-984a-6ae59bdaf670
Tc,XO2,f29301d2-cda3-439c-9295-b0f3a6b9b60f
Tc,XO3,9deaeae3-39f5-437b-a712-b3401a55e80f
Te,X2O,a56077f1-f01f-4d28-b776-d13b802208dd
Te,X2O3,76f68000-3509-411f-993b-cf6b60596196
Te,X2O5,83b2f9e5-8aab-441e-96d1-419c947e06c2
Te,XO,cc50ac7f-8a94-45ec-9686-69c050c7eb85
Te,XO2,c7d3fa43-963c-424f-82a4-920dc9444356
Te,XO3,6b61ecc6-570d-43b3-b40e-67a95d46dedd
Th,X2O,7e18d6db-f3a8-4f5e-b91f-833f41f0937c
Th,X2O3,4d9cb4a7-4205-4e56-b744-e440a0150475
Th,X2O5,82bba4d8-d2e6-4e76-8fa1-875b9de7cdf8
Th,XO,adac25cb-0c86-45b2-912f-d5aa6a5c9c72
Th,XO2,83a5986d-1f49-4f45-b3e5-01e48f55dc30
Th,XO3,8dd3f574-90e9-462e-875a-9804d6930dbd
Ti,X2O,e99e872b-622d-4131-85b3-f7dfe91eb9aa
Ti,X2O3,a375813e-daba-49bf-9f31-efc758beb069
Ti,X2O5,6e13e036-f107-43c7-940c-0bec7b2da5f5
Ti,XO,d360c975-ab31-429e-a578-b03412c2ea22
Ti,XO2,591dd5f0-8052-4cac-9265-120648abcad6
Ti,XO3,d46c7f04-8ad5-4f42-90ff-ba873d936b3f
Tl,X2O,bd2855f7-9181-45cf-b469-f718444eec4f
Tl,X2O3,d8a1dc94-bccf-4e65-8334-cd389ea43e64
Tl,X2O5,4f2747ab-2179-4eff-aee3-d5fda6041348
Tl,XO,4d6e34e6-c639-4762-ae96-f61dae56d5e3
Tl,XO2,0a00688b-b70a-44cc-a4b6-33ab2017daa6
Tl,XO3,2c19c4d9-dc7d-4b78-937e-2204ebd517bb
Tm,X2O,21125615-aac8-4e30-a8eb-6f8b7b4fa18f
Tm,X2O3,b701958d-707b-4119-baeb-f7d4fec53f9e
Tm,X2O5,bca135b5-4c76-405f-acfb-5bba5e533101
Tm,XO,7217d1dd-72b4-490f-8b69-6534a0cad78f
Tm,XO2,b92b7122-dc75-4e54-90d8-691df4480bca
Tm,XO3,6c4c50cf-bfbe-4008-af04-6f9597a5a9ad
U,X2O,c1a3c25a-fc3c-4529-8bbb-64f13faf9e93
U,X2O3,12fb5818-a2fa-4276-b229-86ff0af3fa06
U,X2O5,c2a08935-b9e1-4def-b848-18d032de9c7b
U,XO,ef7d9ba4-9b7d-46e6-8afd-4b288df50be7
U,XO2,448d1726-be3d-4505-861a-02ba72a95dda
U,XO3,3bd9f0a2-6232-46a1-951d-e5a75ee37453
V,X2O,b977c70d-3860-4c78-917b-01b7101e701c
V,X2O3,4e4c6ad5-3424-44a8-bc0c-3e0463063526
V,X2O5,8985e2da-6fb8-4f8a-ae87-5386319c460f
V,XO,5d7c1ee6-ecad-4d60-b28e-62288331c733
V,XO2,2debc803-c6f1-49e7-aa1a-be1c2ce2bc5b
V,XO3,3fea1a4b-fcfe-4a24-88c1-2b92a3197096
W,X2O,8638bc83-dece-4f2e-ac40-72cfed59fb66
W,X2O3,76dc50ae-3a4a-47bd-9f74-79896870347d
W,X2O5,4506c431-e108-44dd-9814-0138bbcb701d
W,XO,2832620f-05e3-4b1d-87fa-109457c09d2d
W,XO2,4491a850-53cd-4bc5-b2fe-b6881086426c
W,XO3,f7645a58-7321-4af2-98fe-df79776e4458
Xe,X2O,43adf389-001f-4504-996b-8c294406577a
Xe,X2O3,dc4fb2c0-5fe1-43f2-a3df-e609fc944800
Xe,X2O5,e9c3c819-cc3b-4e4a-91a4-a891a059b2b5
Xe,XO,6f31876f-1ea1-4f26-92b5-dedafd41578b
Xe,XO2,bcab93fb-fb2e-44b5-91a2-f9a981b148c7
Xe,XO3,5ba0e9b7-b491-4825-a2f7-f35743a4ef31
Y,X2O,9c682466-3c58-47ab-8b87-1c1910430f0b
Y,X2O3,b963009c-03ca-4866-90a2-eef84c551167
Y,X2O5,2f13e0e0-e027-40ba-b633-7ec13475ee23
Y,XO,c2fce0d6-36b9-4a18-8c24-0133e9d8f188
Y,XO2,422ff345-4681-4a53-be51-0679fbd652b3
Y,XO3,4facd558-3964-48b5-bd16-2c058276c8ac
Yb,X2O,16effec7-d653-4f22-9afd-da343229ab54
Yb,X2O3,8989bb22-d5a3-4d7b-ab62-0442fddf7ef2
Yb,X2O5,4429e8ed-e57b-4076-86d4-c15d028eb736
Yb,XO,2dcd5d23-1ba7-432a-900c-88a393bb6369
Yb,XO2,547241d7-548e-4d95-973c-17d314316049
Yb,XO3,528a5781-6f40-4d1c-81ef-a64e1baae011
Zn,X2O,40a04f19-5d52-43db-a0d1-15936578d273
Zn,X2O3,e136ab83-ca19-48d0-83e7-71e086af44c0
Zn,X2O5,c9f1f305-0e30-4f78-aade-9a807afe4784
Zn,XO,c0f88b79-216a-4ab2-802f-66390f271dd8
Zn,XO2,062ff36d-3bd8-4cc1-b4dd-06ac6ca88b40
Zn,XO3,8e8fd5df-2e1d-4672-bc08-4e9fce32fbca
Zr,X2O,cdef27fb-c5f2-4469-8549-0555834d5797
Zr,X2O3,c4a4e0f3-84cf-40cd-8ec3-f92cacb9d632
Zr,X2O5,7ea1ae63-3fd8-4d8a-b2c0-98816c9348e5
Zr,XO,296db739-53ca-45fc-9b10-0af446130057
Zr,XO2,837afd4b-5018-4afb-b4a4-e75cbae722ee
Zr,XO3,07dc784d-cc0d-4745-9952-dc32fdd84027
