#element,configuration,UUID
Re,X/Diamond,ce97cdc9-13d7-41ee-a51d-2550930cc5b3
Re,X/FCC,754278c9-3786-40e1-9b17-e4eb6b8e08fc
Re,X/SC,1f9b5c10-7bf7-4e88-b935-c1fefe8fb880
Rh,X/BCC,c5bb7d10-da3b-40bd-9ca8-1fac0c9da8b9
Rh,X/Diamond,09529b52-0556-45bc-a3b4-e2070735f9d8
Rh,X/FCC,6b9c4a26-31f2-4e18-ad1f-333042798d0a
Rh,X/SC,708c82ec-433c-46ec-ac4a-ca85a4c11fec
Rn,X/BCC,91ec6432-24a9-441a-9d20-e6652a4e7df8
Rn,X/Diamond,c6c6cac1-4b44-4487-9fe1-2df08bd8e2dd
Rn,X/FCC,f4d57c20-dbb7-4b3a-b930-11ccc58f0318
Rn,X/SC,81e2db37-9dfa-44c5-9464-9996abf331ae
Ru,X/BCC,67dfa47d-e36a-4291-b85f-58d84b78218d
Ru,X/Diamond,450b4052-0894-4012-a2b9-b1cb7dc8c961
Ru,X/FCC,1415c3e4-ccbf-4a7f-99f5-6551fd22038b
Ru,X/SC,1ed1f93e-5d00-42de-b105-d7a5dd8601b6
S,X/BCC,d36162ba-10a4-4fb5-8705-3e24b69cdc27
S,X/Diamond,5eeca66b-de7b-4c15-b5b3-080feab35f75
S,X/FCC,e7c2f334-6a24-4c7b-9f00-8a1508401eb4
S,X/SC,c9c7cbdd-f25c-4065-8d11-c8d80102fa4d
Sb,X/BCC,30a46359-9dd2-441b-afe4-094953722f9c
Sb,X/Diamond,9179587b-f9cd-43b7-a88b-a0fa9bbc5a14
Sb,X/FCC,9ff4456a-0631-404b-9457-f8deea89179d
Sb,X/SC,265a1a34-932a-4e26-9ab6-e387182f2647
Sc,X/BCC,8d504e52-fc22-4ccf-a977-6d9f2c7ed161
Sc,X/Diamond,16cdfacf-30d6-40d7-86a5-59a3d09a7e90
Sc,X/FCC,028cca87-502e-48a5-ad8a-ed1a0509e21e
Sc,X/SC,8c82b93b-b3c5-4f5a-9a01-40915948646d
Se,X/BCC,4d03e35b-3655-41a7-aab8-14e35b0ccecc
Se,X/Diamond,40d7f3c3-4acf-453f-8c69-59f8b926142b
Se,X/FCC,4da2d70e-3e85-45bb-b1f0-b775e880e09c
